MatchId,Tournament,DateTime_UTC,Winner,Team1,Team2,1_0_win,1_0_game_length,1_0_gold,1_0_gold_lead,1_0_kills,1_0_kills_lead,1_0_dragons,1_0_dragons_lead,1_0_barons,1_0_barons_lead,1_0_towers,1_0_towers_lead,1_0_inhibitors,1_0_inhibitors_lead,1_0_heralds,1_0_heralds_lead,1_0_grubs,1_0_grubs_lead,1_0_gpm,1_0_kpm,2_0_win,2_0_game_length,2_0_gold,2_0_gold_lead,2_0_kills,2_0_kills_lead,2_0_dragons,2_0_dragons_lead,2_0_barons,2_0_barons_lead,2_0_towers,2_0_towers_lead,2_0_inhibitors,2_0_inhibitors_lead,2_0_heralds,2_0_heralds_lead,2_0_grubs,2_0_grubs_lead,2_0_gpm,2_0_kpm,1_5_kills,1_5_deaths,1_5_assists,1_5_gold,1_5_cs,1_5_dmg,1_4_kills,1_4_deaths,1_4_assists,1_4_gold,1_4_cs,1_4_dmg,1_3_kills,1_3_deaths,1_3_assists,1_3_gold,1_3_cs,1_3_dmg,1_2_kills,1_2_deaths,1_2_assists,1_2_gold,1_2_cs,1_2_dmg,1_1_kills,1_1_deaths,1_1_assists,1_1_gold,1_1_cs,1_1_dmg,2_5_kills,2_5_deaths,2_5_assists,2_5_gold,2_5_cs,2_5_dmg,2_4_kills,2_4_deaths,2_4_assists,2_4_gold,2_4_cs,2_4_dmg,2_3_kills,2_3_deaths,2_3_assists,2_3_gold,2_3_cs,2_3_dmg,2_2_kills,2_2_deaths,2_2_assists,2_2_gold,2_2_cs,2_2_dmg,2_1_kills,2_1_deaths,2_1_assists,2_1_gold,2_1_cs,2_1_dmg
2025 Mid-Season Invitational_Bracket Round 1_1,MSI 2025,2025-07-02 01:59:00,2,G2 Esports,Gen.G,0.4,32.221666666666806,59185.4,-254.3,11.8,-2.1,2.0,-0.4,0.4,0.0,6.3,-0.4,0.8,-0.2,0.6,0.2,1.5,0.0,1838.83262336892,0.3691131802087777,0.7,33.3216666666667,61717.9,1261.2,14.4,0.9,2.4,-0.3,0.6,0.1,5.7,0.5,0.6,-0.1,0.9,0.8,1.6,0.2,1868.5232131074306,0.45466925191827945,0.4,4.1,8.2,7776.2,33.0,7449.7,2.7,2.5,4.9,13224.2,286.6,18637.3,2.8,2.3,5.0,13544.4,281.0,16920.7,3.1,1.9,4.5,12272.6,225.9,11564.6,2.2,3.7,4.3,12096.2,253.5,17524.8,1.0,2.8,10.8,8462.5,26.6,6753.5,5.7,1.9,6.1,16085.6,328.8,25662.5,3.4,2.0,7.8,14691.5,308.8,26358.2,2.3,2.8,9.7,12089.0,221.2,13355.1,3.1,3.0,6.7,12968.3,256.6,17994.0
2025 Mid-Season Invitational_Bracket Round 1_1,MSI 2025,2025-07-02 02:48:00,1,Gen.G,G2 Esports,0.7,33.3216666666667,61717.9,1261.2,14.4,0.9,2.4,-0.3,0.6,0.1,5.7,0.5,0.6,-0.1,0.9,0.8,1.6,0.2,1868.5232131074306,0.45466925191827945,0.4,32.221666666666806,59185.4,-254.3,11.8,-2.1,2.0,-0.4,0.4,0.0,6.3,-0.4,0.8,-0.2,0.6,0.2,1.5,0.0,1838.83262336892,0.3691131802087777,1.0,2.8,10.8,8462.5,26.6,6753.5,5.7,1.9,6.1,16085.6,328.8,25662.5,3.4,2.0,7.8,14691.5,308.8,26358.2,2.3,2.8,9.7,12089.0,221.2,13355.1,3.1,3.0,6.7,12968.3,256.6,17994.0,0.4,4.1,8.2,7776.2,33.0,7449.7,2.7,2.5,4.9,13224.2,286.6,18637.3,2.8,2.3,5.0,13544.4,281.0,16920.7,3.1,1.9,4.5,12272.6,225.9,11564.6,2.2,3.7,4.3,12096.2,253.5,17524.8
LCK/2025 Season/Road to MSI_Round 4_1,LCK 2025 Road to MSI,2025-06-15 08:16:00,1,T1,Hanwha Life Esports,0.5,33.56833333333331,62318.7,-2181.5,14.6,-2.6,1.6,-1.4,0.6,0.0,5.2,-1.4,0.4,-0.4,0.4,-0.2,1.8,0.6,1856.90812881573,0.4421975700922297,0.6,33.479999999999905,61913.5,1207.8,15.5,1.9,3.0,1.1,0.4,-0.1,5.9,1.0,0.8,0.2,0.3,-0.4,1.1,-0.8,1844.0550334166267,0.4616129015966933,5.8,2.6,5.2,15690.9,331.9,27371.9,2.5,2.1,7.5,13542.2,292.2,22317.8,0.4,3.7,11.2,8147.2,34.7,7754.9,3.6,3.5,8.3,12785.8,222.9,16642.5,3.3,4.4,6.5,13537.6,270.8,23399.8,0.9,2.3,12.1,8346.2,41.0,6055.0,4.5,2.4,7.1,14331.1,314.3,26343.5,3.7,2.4,7.4,13836.5,293.8,23004.8,2.8,2.9,9.5,11755.0,206.4,14888.0,4.4,2.8,6.3,13382.7,258.3,21742.6
LCK/2025 Season/Road to MSI_Round 4_1,LCK 2025 Road to MSI,2025-06-15 07:20:00,2,Hanwha Life Esports,T1,0.6,33.479999999999905,61913.5,1207.8,15.5,1.9,3.0,1.1,0.4,-0.1,5.9,1.0,0.8,0.2,0.3,-0.4,1.1,-0.8,1844.0550334166267,0.4616129015966933,0.5,33.56833333333331,62318.7,-2181.5,14.6,-2.6,1.6,-1.4,0.6,0.0,5.2,-1.4,0.4,-0.4,0.4,-0.2,1.8,0.6,1856.90812881573,0.4421975700922297,4.5,2.4,7.1,14331.1,314.3,26343.5,3.7,2.4,7.4,13836.5,293.8,23004.8,0.9,2.3,12.1,8346.2,41.0,6055.0,2.8,2.9,9.5,11755.0,206.4,14888.0,4.4,2.8,6.3,13382.7,258.3,21742.6,0.4,3.7,11.2,8147.2,34.7,7754.9,5.8,2.6,5.2,15690.9,331.9,27371.9,2.5,2.1,7.5,13542.2,292.2,22317.8,3.6,3.5,8.3,12785.8,222.9,16642.5,3.3,4.4,6.5,13537.6,270.8,23399.8
LCK/2025 Season/Road to MSI_Round 4_1,LCK 2025 Road to MSI,2025-06-15 06:17:00,2,Hanwha Life Esports,T1,0.6,33.479999999999905,61913.5,1207.8,15.5,1.9,3.0,1.1,0.4,-0.1,5.9,1.0,0.8,0.2,0.3,-0.4,1.1,-0.8,1844.0550334166267,0.4616129015966933,0.5,33.56833333333331,62318.7,-2181.5,14.6,-2.6,1.6,-1.4,0.6,0.0,5.2,-1.4,0.4,-0.4,0.4,-0.2,1.8,0.6,1856.90812881573,0.4421975700922297,4.5,2.4,7.1,14331.1,314.3,26343.5,3.7,2.4,7.4,13836.5,293.8,23004.8,0.9,2.3,12.1,8346.2,41.0,6055.0,2.8,2.9,9.5,11755.0,206.4,14888.0,4.4,2.8,6.3,13382.7,258.3,21742.6,0.4,3.7,11.2,8147.2,34.7,7754.9,5.8,2.6,5.2,15690.9,331.9,27371.9,2.5,2.1,7.5,13542.2,292.2,22317.8,3.6,3.5,8.3,12785.8,222.9,16642.5,3.3,4.4,6.5,13537.6,270.8,23399.8
LCK/2025 Season/Road to MSI_Round 3_2,LCK 2025 Road to MSI,2025-06-14 09:34:00,2,KT Rolster,T1,0.9,32.4999999999999,57937.6,-1665.3,14.4,1.7,2.3,0.0,0.3,-0.3,5.1,-1.3,0.6,-0.7,0.3,-0.4,1.2,-0.6,1795.2271865167888,0.4661359029563325,0.4,33.775,62722.9,-677.7,13.7,-1.2,1.9,-0.8,0.8,0.4,5.9,0.3,0.5,-0.1,0.4,-0.2,1.9,0.8,1859.0747043603974,0.4145218103201588,5.5,1.3,8.4,14212.0,285.3,27193.3,5.3,1.4,8.2,14533.8,302.5,22633.3,0.7,2.2,12.8,8234.2,37.0,5417.5,3.7,1.8,9.5,12308.4,214.0,13475.3,3.2,2.0,7.6,12611.0,249.7,22472.5,0.4,2.9,10.3,8142.0,34.8,7435.9,4.4,3.1,4.4,14972.8,317.2,23574.7,2.3,2.3,6.9,13417.2,302.2,22165.1,2.7,3.0,6.7,12297.7,227.4,16052.9,3.7,3.8,5.1,13663.8,273.2,23577.7
LCK/2025 Season/Road to MSI_Round 3_2,LCK 2025 Road to MSI,2025-06-14 08:38:00,2,KT Rolster,T1,0.9,32.4999999999999,57937.6,-1665.3,14.4,1.7,2.3,0.0,0.3,-0.3,5.1,-1.3,0.6,-0.7,0.3,-0.4,1.2,-0.6,1795.2271865167888,0.4661359029563325,0.4,33.775,62722.9,-677.7,13.7,-1.2,1.9,-0.8,0.8,0.4,5.9,0.3,0.5,-0.1,0.4,-0.2,1.9,0.8,1859.0747043603974,0.4145218103201588,5.5,1.3,8.4,14212.0,285.3,27193.3,5.3,1.4,8.2,14533.8,302.5,22633.3,0.7,2.2,12.8,8234.2,37.0,5417.5,3.7,1.8,9.5,12308.4,214.0,13475.3,3.2,2.0,7.6,12611.0,249.7,22472.5,0.4,2.9,10.3,8142.0,34.8,7435.9,4.4,3.1,4.4,14972.8,317.2,23574.7,2.3,2.3,6.9,13417.2,302.2,22165.1,2.7,3.0,6.7,12297.7,227.4,16052.9,3.7,3.8,5.1,13663.8,273.2,23577.7
LCK/2025 Season/Road to MSI_Round 3_2,LCK 2025 Road to MSI,2025-06-14 07:41:00,1,T1,KT Rolster,0.4,33.775,62722.9,-677.7,13.7,-1.2,1.9,-0.8,0.8,0.4,5.9,0.3,0.5,-0.1,0.4,-0.2,1.9,0.8,1859.0747043603974,0.4145218103201588,0.9,32.4999999999999,57937.6,-1665.3,14.4,1.7,2.3,0.0,0.3,-0.3,5.1,-1.3,0.6,-0.7,0.3,-0.4,1.2,-0.6,1795.2271865167888,0.4661359029563325,4.4,3.1,4.4,14972.8,317.2,23574.7,2.3,2.3,6.9,13417.2,302.2,22165.1,0.4,2.9,10.3,8142.0,34.8,7435.9,2.7,3.0,6.7,12297.7,227.4,16052.9,3.7,3.8,5.1,13663.8,273.2,23577.7,0.7,2.2,12.8,8234.2,37.0,5417.5,5.5,1.3,8.4,14212.0,285.3,27193.3,5.3,1.4,8.2,14533.8,302.5,22633.3,3.7,1.8,9.5,12308.4,214.0,13475.3,3.2,2.0,7.6,12611.0,249.7,22472.5
LCK/2025 Season/Road to MSI_Round 3_2,LCK 2025 Road to MSI,2025-06-14 06:20:00,2,T1,KT Rolster,0.4,33.775,62722.9,-677.7,13.7,-1.2,1.9,-0.8,0.8,0.4,5.9,0.3,0.5,-0.1,0.4,-0.2,1.9,0.8,1859.0747043603974,0.4145218103201588,0.9,32.4999999999999,57937.6,-1665.3,14.4,1.7,2.3,0.0,0.3,-0.3,5.1,-1.3,0.6,-0.7,0.3,-0.4,1.2,-0.6,1795.2271865167888,0.4661359029563325,4.4,3.1,4.4,14972.8,317.2,23574.7,2.3,2.3,6.9,13417.2,302.2,22165.1,0.4,2.9,10.3,8142.0,34.8,7435.9,2.7,3.0,6.7,12297.7,227.4,16052.9,3.7,3.8,5.1,13663.8,273.2,23577.7,0.7,2.2,12.8,8234.2,37.0,5417.5,5.5,1.3,8.4,14212.0,285.3,27193.3,5.3,1.4,8.2,14533.8,302.5,22633.3,3.7,1.8,9.5,12308.4,214.0,13475.3,3.2,2.0,7.6,12611.0,249.7,22472.5
LCK/2025 Season/Road to MSI_Round 3_1,LCK 2025 Road to MSI,2025-06-13 11:19:00,2,Hanwha Life Esports,Gen.G,0.6,32.029999999999994,57805.2,-3118.7,13.3,-3.3,2.2,-0.2,0.4,-0.1,4.5,-1.4,0.4,-0.3,0.4,-0.2,0.9,-1.2,1801.2251484095486,0.4215206624580805,0.8,32.2650000000001,62975.2,6126.0,17.8,6.9,3.1,1.3,0.7,0.2,7.0,3.5,0.7,0.4,0.8,0.6,2.1,1.2,1973.5472828354857,0.5856054247260857,4.4,2.6,6.6,13986.3,304.8,24085.5,4.0,2.1,6.5,13529.4,291.7,22934.3,0.5,3.5,11.4,7990.3,40.1,5678.6,3.2,3.1,7.8,11597.7,200.7,14514.9,3.9,2.6,6.7,13073.6,257.7,21210.7,1.1,2.4,12.7,8411.0,24.2,5981.3,6.8,1.8,6.1,16129.7,324.7,27247.8,3.9,2.1,7.8,14194.3,307.7,24801.5,2.4,2.4,10.7,12004.5,224.0,13699.3,3.4,2.5,7.8,13113.5,262.6,19315.2
LCK/2025 Season/Road to MSI_Round 3_1,LCK 2025 Road to MSI,2025-06-13 12:18:00,2,Hanwha Life Esports,Gen.G,0.6,32.029999999999994,57805.2,-3118.7,13.3,-3.3,2.2,-0.2,0.4,-0.1,4.5,-1.4,0.4,-0.3,0.4,-0.2,0.9,-1.2,1801.2251484095486,0.4215206624580805,0.8,32.2650000000001,62975.2,6126.0,17.8,6.9,3.1,1.3,0.7,0.2,7.0,3.5,0.7,0.4,0.8,0.6,2.1,1.2,1973.5472828354857,0.5856054247260857,4.4,2.6,6.6,13986.3,304.8,24085.5,4.0,2.1,6.5,13529.4,291.7,22934.3,0.5,3.5,11.4,7990.3,40.1,5678.6,3.2,3.1,7.8,11597.7,200.7,14514.9,3.9,2.6,6.7,13073.6,257.7,21210.7,1.1,2.4,12.7,8411.0,24.2,5981.3,6.8,1.8,6.1,16129.7,324.7,27247.8,3.9,2.1,7.8,14194.3,307.7,24801.5,2.4,2.4,10.7,12004.5,224.0,13699.3,3.4,2.5,7.8,13113.5,262.6,19315.2
LCK/2025 Season/Road to MSI_Round 3_1,LCK 2025 Road to MSI,2025-06-13 10:27:00,1,Gen.G,Hanwha Life Esports,0.8,32.2650000000001,62975.2,6126.0,17.8,6.9,3.1,1.3,0.7,0.2,7.0,3.5,0.7,0.4,0.8,0.6,2.1,1.2,1973.5472828354857,0.5856054247260857,0.6,32.029999999999994,57805.2,-3118.7,13.3,-3.3,2.2,-0.2,0.4,-0.1,4.5,-1.4,0.4,-0.3,0.4,-0.2,0.9,-1.2,1801.2251484095486,0.4215206624580805,6.8,1.8,6.1,16129.7,324.7,27247.8,3.9,2.1,7.8,14194.3,307.7,24801.5,1.1,2.4,12.7,8411.0,24.2,5981.3,2.4,2.4,10.7,12004.5,224.0,13699.3,3.4,2.5,7.8,13113.5,262.6,19315.2,0.5,3.5,11.4,7990.3,40.1,5678.6,4.4,2.6,6.6,13986.3,304.8,24085.5,4.0,2.1,6.5,13529.4,291.7,22934.3,3.2,3.1,7.8,11597.7,200.7,14514.9,3.9,2.6,6.7,13073.6,257.7,21210.7
LCK/2025 Season/Road to MSI_Round 3_1,LCK 2025 Road to MSI,2025-06-13 09:32:00,2,Gen.G,Hanwha Life Esports,0.8,32.2650000000001,62975.2,6126.0,17.8,6.9,3.1,1.3,0.7,0.2,7.0,3.5,0.7,0.4,0.8,0.6,2.1,1.2,1973.5472828354857,0.5856054247260857,0.6,32.029999999999994,57805.2,-3118.7,13.3,-3.3,2.2,-0.2,0.4,-0.1,4.5,-1.4,0.4,-0.3,0.4,-0.2,0.9,-1.2,1801.2251484095486,0.4215206624580805,6.8,1.8,6.1,16129.7,324.7,27247.8,3.9,2.1,7.8,14194.3,307.7,24801.5,1.1,2.4,12.7,8411.0,24.2,5981.3,2.4,2.4,10.7,12004.5,224.0,13699.3,3.4,2.5,7.8,13113.5,262.6,19315.2,0.5,3.5,11.4,7990.3,40.1,5678.6,4.4,2.6,6.6,13986.3,304.8,24085.5,4.0,2.1,6.5,13529.4,291.7,22934.3,3.2,3.1,7.8,11597.7,200.7,14514.9,3.9,2.6,6.7,13073.6,257.7,21210.7
LCK/2025 Season/Road to MSI_Round 3_1,LCK 2025 Road to MSI,2025-06-13 08:18:00,2,Gen.G,Hanwha Life Esports,0.8,32.2650000000001,62975.2,6126.0,17.8,6.9,3.1,1.3,0.7,0.2,7.0,3.5,0.7,0.4,0.8,0.6,2.1,1.2,1973.5472828354857,0.5856054247260857,0.6,32.029999999999994,57805.2,-3118.7,13.3,-3.3,2.2,-0.2,0.4,-0.1,4.5,-1.4,0.4,-0.3,0.4,-0.2,0.9,-1.2,1801.2251484095486,0.4215206624580805,6.8,1.8,6.1,16129.7,324.7,27247.8,3.9,2.1,7.8,14194.3,307.7,24801.5,1.1,2.4,12.7,8411.0,24.2,5981.3,2.4,2.4,10.7,12004.5,224.0,13699.3,3.4,2.5,7.8,13113.5,262.6,19315.2,0.5,3.5,11.4,7990.3,40.1,5678.6,4.4,2.6,6.6,13986.3,304.8,24085.5,4.0,2.1,6.5,13529.4,291.7,22934.3,3.2,3.1,7.8,11597.7,200.7,14514.9,3.9,2.6,6.7,13073.6,257.7,21210.7
LCK/2025 Season/Road to MSI_Round 2_1,LCK 2025 Road to MSI,2025-06-08 07:47:00,2,Nongshim RedForce,KT Rolster,0.6,30.169999999999902,55789.9,-902.4,12.4,-3.8,1.6,-0.4,0.5,-0.2,6.0,0.5,0.9,0.1,0.4,-0.2,2.1,1.2,1845.5932974216448,0.41169373092753536,0.8,34.0733333333333,60723.6,-2228.7,11.8,-2.1,2.4,-0.2,0.4,-0.2,4.7,-1.8,0.6,-0.7,0.2,-0.6,1.8,0.6,1784.501710369388,0.3530519064923735,4.4,2.1,5.0,13144.2,272.6,22186.0,2.5,2.3,5.3,12809.4,278.2,17868.9,0.8,4.3,9.4,7621.0,31.8,6045.5,3.2,2.9,8.0,11245.4,186.5,13618.9,2.8,3.3,5.6,11999.9,239.5,20261.0,0.7,2.3,10.7,8419.1,39.5,5512.2,3.9,1.7,8.1,14594.0,306.9,25992.3,4.6,1.3,7.1,14917.7,315.7,22247.5,4.1,2.1,8.8,12841.5,228.4,14064.5,2.6,2.4,6.7,13170.4,269.3,22181.3
LCK/2025 Season/Road to MSI_Round 2_1,LCK 2025 Road to MSI,2025-06-08 06:57:00,2,Nongshim RedForce,KT Rolster,0.6,30.169999999999902,55789.9,-902.4,12.4,-3.8,1.6,-0.4,0.5,-0.2,6.0,0.5,0.9,0.1,0.4,-0.2,2.1,1.2,1845.5932974216448,0.41169373092753536,0.8,34.0733333333333,60723.6,-2228.7,11.8,-2.1,2.4,-0.2,0.4,-0.2,4.7,-1.8,0.6,-0.7,0.2,-0.6,1.8,0.6,1784.501710369388,0.3530519064923735,4.4,2.1,5.0,13144.2,272.6,22186.0,2.5,2.3,5.3,12809.4,278.2,17868.9,0.8,4.3,9.4,7621.0,31.8,6045.5,3.2,2.9,8.0,11245.4,186.5,13618.9,2.8,3.3,5.6,11999.9,239.5,20261.0,0.7,2.3,10.7,8419.1,39.5,5512.2,3.9,1.7,8.1,14594.0,306.9,25992.3,4.6,1.3,7.1,14917.7,315.7,22247.5,4.1,2.1,8.8,12841.5,228.4,14064.5,2.6,2.4,6.7,13170.4,269.3,22181.3
LCK/2025 Season/Road to MSI_Round 2_1,LCK 2025 Road to MSI,2025-06-08 06:07:00,2,Nongshim RedForce,KT Rolster,0.6,30.169999999999902,55789.9,-902.4,12.4,-3.8,1.6,-0.4,0.5,-0.2,6.0,0.5,0.9,0.1,0.4,-0.2,2.1,1.2,1845.5932974216448,0.41169373092753536,0.8,34.0733333333333,60723.6,-2228.7,11.8,-2.1,2.4,-0.2,0.4,-0.2,4.7,-1.8,0.6,-0.7,0.2,-0.6,1.8,0.6,1784.501710369388,0.3530519064923735,4.4,2.1,5.0,13144.2,272.6,22186.0,2.5,2.3,5.3,12809.4,278.2,17868.9,0.8,4.3,9.4,7621.0,31.8,6045.5,3.2,2.9,8.0,11245.4,186.5,13618.9,2.8,3.3,5.6,11999.9,239.5,20261.0,0.7,2.3,10.7,8419.1,39.5,5512.2,3.9,1.7,8.1,14594.0,306.9,25992.3,4.6,1.3,7.1,14917.7,315.7,22247.5,4.1,2.1,8.8,12841.5,228.4,14064.5,2.6,2.4,6.7,13170.4,269.3,22181.3
LCK/2025 Season/Road to MSI_Round 1_1,LCK 2025 Road to MSI,2025-06-07 06:07:00,1,KT Rolster,Dplus KIA,0.7,32.81999999999999,59572.7,-1494.3,13.0,-1.3,2.6,0.2,0.5,0.0,4.8,-1.3,0.6,-0.5,0.2,-0.6,1.4,-0.2,1816.665189089664,0.4051505552079326,0.6,33.1533333333332,65199.8,8449.2,17.8,8.2,2.9,1.2,1.0,0.9,8.8,5.5,2.0,1.7,0.9,0.8,1.8,0.6,1974.2463271371773,0.5539034746486745,4.0,2.4,7.8,13903.3,292.7,23883.4,4.5,1.6,7.0,14308.2,306.5,21602.4,0.7,3.1,10.9,8161.8,37.4,5290.9,4.0,2.1,9.2,12443.8,219.5,13944.8,2.5,2.4,6.3,12789.2,265.5,19897.8,0.4,3.5,11.4,8214.9,37.7,6936.9,4.5,1.5,7.7,15367.6,328.9,23969.9,4.3,1.6,7.8,13653.2,280.5,22559.5,2.3,2.9,8.8,11561.8,210.3,12994.5,3.7,2.7,4.7,13442.4,266.0,21457.8
LCK/2025 Season/Road to MSI_Round 1_1,LCK 2025 Road to MSI,2025-06-07 08:07:00,2,Dplus KIA,KT Rolster,0.6,33.1533333333332,65199.8,8449.2,17.8,8.2,2.9,1.2,1.0,0.9,8.8,5.5,2.0,1.7,0.9,0.8,1.8,0.6,1974.2463271371773,0.5539034746486745,0.7,32.81999999999999,59572.7,-1494.3,13.0,-1.3,2.6,0.2,0.5,0.0,4.8,-1.3,0.6,-0.5,0.2,-0.6,1.4,-0.2,1816.665189089664,0.4051505552079326,4.5,1.5,7.7,15367.6,328.9,23969.9,4.3,1.6,7.8,13653.2,280.5,22559.5,0.4,3.5,11.4,8214.9,37.7,6936.9,2.3,2.9,8.8,11561.8,210.3,12994.5,3.7,2.7,4.7,13442.4,266.0,21457.8,0.7,3.1,10.9,8161.8,37.4,5290.9,4.0,2.4,7.8,13903.3,292.7,23883.4,4.5,1.6,7.0,14308.2,306.5,21602.4,4.0,2.1,9.2,12443.8,219.5,13944.8,2.5,2.4,6.3,12789.2,265.5,19897.8
LCK/2025 Season/Road to MSI_Round 1_1,LCK 2025 Road to MSI,2025-06-07 07:16:00,2,Dplus KIA,KT Rolster,0.6,33.1533333333332,65199.8,8449.2,17.8,8.2,2.9,1.2,1.0,0.9,8.8,5.5,2.0,1.7,0.9,0.8,1.8,0.6,1974.2463271371773,0.5539034746486745,0.7,32.81999999999999,59572.7,-1494.3,13.0,-1.3,2.6,0.2,0.5,0.0,4.8,-1.3,0.6,-0.5,0.2,-0.6,1.4,-0.2,1816.665189089664,0.4051505552079326,4.5,1.5,7.7,15367.6,328.9,23969.9,4.3,1.6,7.8,13653.2,280.5,22559.5,0.4,3.5,11.4,8214.9,37.7,6936.9,2.3,2.9,8.8,11561.8,210.3,12994.5,3.7,2.7,4.7,13442.4,266.0,21457.8,0.7,3.1,10.9,8161.8,37.4,5290.9,4.0,2.4,7.8,13903.3,292.7,23883.4,4.5,1.6,7.0,14308.2,306.5,21602.4,4.0,2.1,9.2,12443.8,219.5,13944.8,2.5,2.4,6.3,12789.2,265.5,19897.8
LCP/2025 Season/Mid Season Qualifying Series_Round 3_2,LCP 2025 Mid Season Qualifying Series,2025-06-07 12:40:00,2,TALON (Hong Kong Team),GAM Esports,0.7,34.3949999999998,64718.2,2859.2,16.7,4.5,2.6,0.7,0.8,0.2,7.6,2.1,1.3,0.7,0.5,0.0,1.8,0.6,1884.395503408241,0.48671819314454323,0.6,35.36500000000011,64139.6,316.1,13.5,-0.8,2.0,-1.0,0.7,0.4,5.7,0.1,0.5,-0.2,0.5,0.0,1.5,0.0,1796.0333980102248,0.35946372595978465,2.9,2.4,6.4,13858.3,278.2,22078.8,3.5,3.1,8.4,12266.4,213.5,14572.2,4.7,1.9,8.1,14545.2,285.9,23409.4,4.3,2.5,8.0,15340.2,313.3,24400.2,0.6,3.1,12.4,8702.2,34.9,6780.3,0.3,2.9,12.2,8672.6,40.1,5723.7,4.7,2.5,7.2,15275.2,311.6,26422.7,3.1,2.2,7.4,14426.1,306.0,19568.4,2.8,3.2,7.8,12475.8,219.1,13583.6,3.9,2.2,6.0,14403.6,302.6,23711.8
LCP/2025 Season/Mid Season Qualifying Series_Round 3_2,LCP 2025 Mid Season Qualifying Series,2025-06-07 11:48:00,2,TALON (Hong Kong Team),GAM Esports,0.7,34.3949999999998,64718.2,2859.2,16.7,4.5,2.6,0.7,0.8,0.2,7.6,2.1,1.3,0.7,0.5,0.0,1.8,0.6,1884.395503408241,0.48671819314454323,0.6,35.36500000000011,64139.6,316.1,13.5,-0.8,2.0,-1.0,0.7,0.4,5.7,0.1,0.5,-0.2,0.5,0.0,1.5,0.0,1796.0333980102248,0.35946372595978465,2.9,2.4,6.4,13858.3,278.2,22078.8,3.5,3.1,8.4,12266.4,213.5,14572.2,4.7,1.9,8.1,14545.2,285.9,23409.4,4.3,2.5,8.0,15340.2,313.3,24400.2,0.6,3.1,12.4,8702.2,34.9,6780.3,0.3,2.9,12.2,8672.6,40.1,5723.7,4.7,2.5,7.2,15275.2,311.6,26422.7,3.1,2.2,7.4,14426.1,306.0,19568.4,2.8,3.2,7.8,12475.8,219.1,13583.6,3.9,2.2,6.0,14403.6,302.6,23711.8
LCP/2025 Season/Mid Season Qualifying Series_Round 3_2,LCP 2025 Mid Season Qualifying Series,2025-06-07 09:44:00,1,TALON (Hong Kong Team),GAM Esports,0.7,34.3949999999998,64718.2,2859.2,16.7,4.5,2.6,0.7,0.8,0.2,7.6,2.1,1.3,0.7,0.5,0.0,1.8,0.6,1884.395503408241,0.48671819314454323,0.6,35.36500000000011,64139.6,316.1,13.5,-0.8,2.0,-1.0,0.7,0.4,5.7,0.1,0.5,-0.2,0.5,0.0,1.5,0.0,1796.0333980102248,0.35946372595978465,2.9,2.4,6.4,13858.3,278.2,22078.8,3.5,3.1,8.4,12266.4,213.5,14572.2,4.7,1.9,8.1,14545.2,285.9,23409.4,4.3,2.5,8.0,15340.2,313.3,24400.2,0.6,3.1,12.4,8702.2,34.9,6780.3,0.3,2.9,12.2,8672.6,40.1,5723.7,4.7,2.5,7.2,15275.2,311.6,26422.7,3.1,2.2,7.4,14426.1,306.0,19568.4,2.8,3.2,7.8,12475.8,219.1,13583.6,3.9,2.2,6.0,14403.6,302.6,23711.8
LCP/2025 Season/Mid Season Qualifying Series_Round 3_2,LCP 2025 Mid Season Qualifying Series,2025-06-07 10:37:00,1,GAM Esports,TALON (Hong Kong Team),0.6,35.36500000000011,64139.6,316.1,13.5,-0.8,2.0,-1.0,0.7,0.4,5.7,0.1,0.5,-0.2,0.5,0.0,1.5,0.0,1796.0333980102248,0.35946372595978465,0.7,34.3949999999998,64718.2,2859.2,16.7,4.5,2.6,0.7,0.8,0.2,7.6,2.1,1.3,0.7,0.5,0.0,1.8,0.6,1884.395503408241,0.48671819314454323,3.9,2.2,6.0,14403.6,302.6,23711.8,2.8,3.2,7.8,12475.8,219.1,13583.6,3.1,2.2,7.4,14426.1,306.0,19568.4,4.7,2.5,7.2,15275.2,311.6,26422.7,0.3,2.9,12.2,8672.6,40.1,5723.7,0.6,3.1,12.4,8702.2,34.9,6780.3,4.3,2.5,8.0,15340.2,313.3,24400.2,4.7,1.9,8.1,14545.2,285.9,23409.4,3.5,3.1,8.4,12266.4,213.5,14572.2,2.9,2.4,6.4,13858.3,278.2,22078.8
